timestamp,open,high,low,close,volume,quote_volume
2025-06-11 00:05:00,108594.8,108846.3,108594.8,108828.9,256.934,27939405.3706
2025-06-11 00:10:00,108828.9,109069.0,108760.4,109068.7,180.5025,19660749.73235
2025-06-11 00:15:00,109068.7,109170.0,108902.2,108946.0,271.7794,29640238.07588
2025-06-11 00:20:00,108946.0,109089.3,108946.0,109025.6,269.8368,29415444.72212
2025-06-11 00:25:00,109025.6,109131.9,109024.7,109024.7,219.1992,23910572.33846
2025-06-11 00:30:00,109024.7,109024.7,108318.5,108420.3,234.1314,25432344.85922
2025-06-11 00:35:00,108420.3,108679.0,108415.1,108679.0,218.2199,23695897.25037
2025-06-11 00:40:00,108679.0,108738.7,108542.5,108704.0,173.0629,18801001.71489
2025-06-11 00:45:00,108704.0,108773.0,108642.5,108702.2,240.3021,26126563.88579
2025-06-11 00:50:00,108702.2,108935.2,108698.5,108916.9,225.6714,24553762.82315
2025-06-11 00:55:00,108916.9,109050.0,108886.5,108970.0,147.0183,16022315.58257
2025-06-11 01:00:00,108970.0,109203.5,108970.0,109132.1,197.1829,21511239.9767
2025-06-11 01:05:00,109132.1,109159.0,109018.6,109048.0,169.9519,18537856.40379
2025-06-11 01:10:00,109048.0,109095.9,108989.0,109082.0,123.7861,13496364.2274
2025-06-11 01:15:00,109082.0,109121.5,109005.5,109023.0,126.3552,13781480.58209
2025-06-11 01:20:00,109023.0,109034.0,108754.7,108796.0,98.5955,10734608.72655
2025-06-11 01:25:00,108796.0,109008.0,108712.3,108960.6,436.6997,47551416.17724
2025-06-11 01:30:00,108960.6,109017.0,108815.9,108953.5,522.5087,56911902.86911
2025-06-11 01:35:00,108953.5,108953.5,108769.2,108791.5,167.307,18209812.0991
2025-06-11 01:40:00,108791.5,108933.3,108791.5,108845.5,114.1463,12427260.24368
2025-06-11 01:45:00,108845.5,108845.5,108707.5,108721.2,114.9988,12510019.88557
2025-06-11 01:50:00,108721.2,108756.5,108641.7,108647.0,109.5676,11908515.96395
2025-06-11 01:55:00,108647.0,108693.7,108644.0,108680.5,116.7984,12692070.0199
2025-06-11 02:00:00,108680.5,108745.7,108655.8,108737.7,153.4649,16681674.02626
2025-06-11 02:05:00,108737.7,108910.6,108737.7,108891.6,152.6576,16612867.99185
2025-06-11 02:10:00,108891.6,108940.5,108847.2,108870.4,268.8511,29275159.70312
2025-06-11 02:15:00,108870.4,109015.8,108870.4,108921.9,236.5605,25773979.09259
2025-06-11 02:20:00,108921.9,108940.0,108821.0,108863.5,320.3765,34876934.11113
2025-06-11 02:25:00,108863.5,108880.7,108832.6,108837.0,285.1815,31041827.34736
2025-06-11 02:30:00,108837.0,108846.3,108717.3,108846.3,262.6473,28562049.40084
2025-06-11 02:35:00,108846.3,108914.4,108717.3,108730.0,233.9332,25455380.4861
2025-06-11 02:40:00,108730.0,108739.0,108660.5,108690.1,265.6191,28870745.87665
2025-06-11 02:45:00,108690.1,108736.4,108664.8,108709.5,205.6709,22355129.44372
2025-06-11 02:50:00,108709.5,108793.9,108580.1,108783.6,325.7197,35403954.28707
2025-06-11 02:55:00,108783.6,108808.9,108640.0,108656.0,194.5605,21150510.47545
2025-06-11 03:00:00,108656.0,108656.0,108470.6,108625.5,175.8466,19096020.34708
2025-06-11 03:05:00,108625.5,108783.5,108585.2,108712.0,287.1459,31203266.31777
2025-06-11 03:10:00,108712.0,108712.0,108619.5,108663.0,325.1174,35328965.88116
2025-06-11 03:15:00,108663.0,108846.3,108663.0,108846.0,413.4854,44959735.59898
2025-06-11 03:20:00,108846.0,108856.4,108789.0,108830.3,348.6673,37941820.63387
2025-06-11 03:25:00,108830.3,108882.4,108766.1,108882.4,275.1092,29938085.12175
2025-06-11 03:30:00,108882.4,108886.0,108778.7,108832.5,205.8369,22401054.5584
2025-06-11 03:35:00,108832.5,108886.0,108832.5,108863.9,244.0855,26573270.40045
2025-06-11 03:40:00,108863.9,109033.5,108863.9,109030.9,286.4781,31220317.40957
2025-06-11 03:45:00,109030.9,109118.4,109007.5,109118.4,338.6382,36930128.01668
2025-06-11 03:50:00,109118.4,109260.0,109111.5,109205.2,379.9006,41488478.96666
2025-06-11 03:55:00,109205.2,109464.8,109205.0,109230.0,482.0336,52693510.14468
2025-06-11 04:00:00,109230.0,109391.0,109230.0,109308.5,300.7093,32873176.91834
2025-06-11 04:05:00,109308.5,109450.0,109308.5,109419.5,239.2368,26172562.76086
2025-06-11 04:10:00,109419.5,109480.5,109385.4,109445.5,239.1088,26165725.20579
2025-06-11 04:15:00,109445.5,109555.0,109386.2,109520.0,182.9356,20026913.50909
2025-06-11 04:20:00,109520.0,109745.9,109520.0,109745.9,239.8036,26302062.86312
2025-06-11 04:25:00,109745.9,110131.8,109745.9,109992.0,174.6937,19209982.36925
2025-06-11 04:30:00,109992.0,110240.0,109954.1,110199.0,324.5164,35723985.1286
2025-06-11 04:35:00,110199.0,110364.5,110199.0,110294.4,201.9903,22278713.94367
2025-06-11 04:40:00,110294.4,110294.4,109930.5,109930.8,219.2864,24137405.33636
2025-06-11 04:45:00,109930.8,109937.0,109649.0,109695.3,138.7315,15233385.30877
2025-06-11 04:50:00,109695.3,109761.0,109319.2,109428.0,234.5974,25683859.22129
2025-06-11 04:55:00,109428.0,109498.0,109283.2,109492.9,183.3299,20056638.20485
2025-06-11 05:00:00,109492.9,109492.9,109329.1,109357.5,150.0885,16417517.63477
2025-06-11 05:05:00,109357.5,109405.0,109260.9,109357.0,146.4258,16008431.95634
2025-06-11 05:10:00,109357.0,109411.5,109270.0,109270.0,100.7114,11014231.07844
2025-06-11 05:15:00,109270.0,109329.5,109191.0,109241.9,117.7799,12869670.57411
2025-06-11 05:20:00,109241.9,109542.9,109241.9,109525.0,160.5369,17573596.77318
2025-06-11 05:25:00,109525.0,109540.0,109482.4,109487.5,152.6341,16715458.41244
2025-06-11 05:30:00,109487.5,109517.2,109417.1,109517.2,133.628,14625717.35594
2025-06-11 05:35:00,109517.2,109677.5,109490.5,109668.5,185.1366,20286230.21485
2025-06-11 05:40:00,109668.5,109677.5,109596.6,109649.0,179.8414,19716641.37566
2025-06-11 05:45:00,109649.0,109686.6,109593.3,109673.4,161.2848,17683885.41274
2025-06-11 05:50:00,109673.4,109831.5,109673.4,109831.5,145.0611,15920818.69357
2025-06-11 05:55:00,109831.5,109954.3,109831.5,109910.5,187.1072,20567978.9333
2025-06-11 06:00:00,109910.5,109950.0,109727.5,109784.5,127.7898,14039553.44262
2025-06-11 06:05:00,109784.5,109808.6,109726.5,109792.9,91.8768,10085048.23198
2025-06-11 06:10:00,109792.9,109887.5,109750.0,109750.0,104.036,11426687.7342
2025-06-11 06:15:00,109750.0,109750.0,109376.0,109646.0,108.0821,11839190.26799
2025-06-11 06:20:00,109646.0,109648.3,109477.0,109555.0,138.9771,15226661.74556
2025-06-11 06:25:00,109555.0,109775.3,109545.7,109741.6,143.2128,15704167.09255
2025-06-11 06:30:00,109741.6,109774.4,109700.1,109741.0,151.0549,16575627.86473
2025-06-11 06:35:00,109741.0,109888.0,109714.1,109797.5,130.283,14303624.0375
2025-06-11 06:40:00,109797.5,109826.8,109733.0,109769.0,117.075,12852641.6218
2025-06-11 06:45:00,109769.0,109808.5,109713.0,109790.5,158.032,17347477.5008
2025-06-11 06:50:00,109790.5,109790.5,109654.5,109750.1,163.2292,17910438.53316
2025-06-11 06:55:00,109750.1,109813.5,109747.1,109813.5,164.282,18034704.9519
2025-06-11 07:00:00,109813.5,109945.1,109789.0,109888.3,102.213,11231582.1624
2025-06-11 07:05:00,109888.3,110117.0,109888.3,110050.0,266.1132,29285792.81565
2025-06-11 07:10:00,110050.0,110050.0,109915.5,109972.5,352.4017,38757469.65712
2025-06-11 07:15:00,109972.5,110049.5,109972.5,109997.8,349.8234,38482696.03649
2025-06-11 07:20:00,109997.8,110014.5,109854.0,109903.0,411.2878,45212901.75596
2025-06-11 07:25:00,109903.0,109936.2,109869.0,109912.0,284.459,31262607.1831
2025-06-11 07:30:00,109912.0,109975.9,109870.0,109872.8,362.9162,39893519.01075
2025-06-11 07:35:00,109872.8,109872.8,109757.5,109771.5,435.919,47880036.03758
2025-06-11 07:40:00,109771.5,109780.2,109711.5,109730.9,269.0143,29523017.29992
2025-06-11 07:45:00,109730.9,109744.0,109681.5,109704.9,249.2907,27352679.873
2025-06-11 07:50:00,109704.9,109717.6,109561.0,109704.8,303.5989,33294971.54297
2025-06-11 07:55:00,109704.8,109767.0,109674.6,109674.9,345.298,37879171.4585
2025-06-11 08:00:00,109674.9,109838.9,109674.7,109838.9,362.603,39789599.1
2025-06-11 08:05:00,109838.9,109860.4,109545.0,109573.6,160.5353,17614741.91663
2025-06-11 08:10:00,109573.6,109694.0,109551.8,109648.5,174.2947,19107382.70746
2025-06-11 08:15:00,109648.5,109781.0,109648.5,109665.3,141.351,15506259.27658
2025-06-11 08:20:00,109665.3,109698.4,109556.2,109673.0,210.977,23130687.98072
2025-06-11 08:25:00,109673.0,109743.5,109673.0,109743.5,174.599,19157111.2369
2025-06-11 08:30:00,109743.5,109930.9,109743.5,109930.9,153.6994,16887279.38778
2025-06-11 08:35:00,109930.9,109999.0,109904.0,109999.0,192.54,21166906.21781
2025-06-11 08:40:00,109999.0,110132.0,109999.0,110132.0,234.4639,25809306.02486
2025-06-11 08:45:00,110132.0,110138.0,110060.5,110138.0,209.2709,23041140.54272
2025-06-11 08:50:00,110138.0,110263.0,110138.0,110185.0,204.8338,22574692.88137
2025-06-11 08:55:00,110185.0,110250.0,110185.0,110228.8,191.1693,21070161.61248
2025-06-11 09:00:00,110228.8,110235.5,110174.9,110198.4,224.376,24725835.8274
2025-06-11 09:05:00,110198.4,110207.8,110074.5,110074.8,183.7829,20240252.31691
2025-06-11 09:10:00,110074.8,110144.2,109919.5,109933.3,348.9215,38386641.30672
