timestamp,open,high,low,close,volume,quote_volume
2025-05-20 00:05:00,104377.9,104500.2,104359.1,104485.0,328.1951,34278226.96743
2025-05-20 00:10:00,104485.0,104551.3,104368.1,104520.0,290.1832,30324151.53828
2025-05-20 00:15:00,104520.0,104555.1,104339.8,104384.0,322.504,33680814.0366
2025-05-20 00:20:00,104384.0,104634.7,104381.0,104453.8,327.0626,34190066.18362
2025-05-20 00:25:00,104453.8,104500.2,104381.3,104393.7,309.8908,32365671.57183
2025-05-20 00:30:00,104393.7,104735.3,104359.7,104702.4,368.5485,38550518.90812
2025-05-20 00:35:00,104702.4,104899.1,104681.0,104782.2,313.9618,32900352.7329
2025-05-20 00:40:00,104782.2,104841.4,104743.5,104819.9,347.5146,36419127.88268
2025-05-20 00:45:00,104819.9,104912.6,104786.4,104794.2,358.9903,37639485.5539
2025-05-20 00:50:00,104794.2,104885.6,104671.0,104701.2,291.189,30509205.3367
2025-05-20 00:55:00,104701.2,104804.9,104684.6,104740.4,299.9165,31416232.79188
2025-05-20 01:00:00,104740.4,104839.2,104621.2,104661.6,288.4834,30218775.61067
2025-05-20 01:05:00,104661.6,104661.6,104448.3,104448.3,259.0165,27076615.74878
2025-05-20 01:10:00,104448.3,104633.2,104444.0,104537.7,276.2379,28876638.65483
2025-05-20 01:15:00,104537.7,104790.1,104529.9,104766.5,250.262,26183638.28325
2025-05-20 01:20:00,104766.5,105015.6,104766.2,104897.7,293.8806,30815394.33695
2025-05-20 01:25:00,104897.7,105062.5,104754.7,105058.3,255.3624,26801678.70962
2025-05-20 01:30:00,105058.3,105070.2,104801.0,104811.3,321.5686,33736075.57109
2025-05-20 01:35:00,104811.3,104865.4,104701.0,104783.4,345.7163,36221313.00527
2025-05-20 01:40:00,104783.4,104912.8,104783.4,104908.3,315.354,33068905.77605
2025-05-20 01:45:00,104908.3,105125.9,104853.9,105095.8,388.6426,40807933.29102
2025-05-20 01:50:00,105095.8,105169.7,105080.9,105145.5,291.5075,30648574.01571
2025-05-20 01:55:00,105145.5,105400.2,105110.7,105314.4,262.6499,27647578.68429
2025-05-20 02:00:00,105314.4,105428.6,105294.5,105400.0,322.9699,34033379.83804
2025-05-20 02:05:00,105400.0,105520.0,105399.7,105484.2,283.0745,29854450.14405
2025-05-20 02:10:00,105484.2,105484.2,104988.9,105000.2,321.7432,33845200.29095
2025-05-20 02:15:00,105000.2,105177.2,104896.2,104927.8,214.9402,22577993.77633
2025-05-20 02:20:00,104927.8,105281.4,104927.8,105232.7,288.2695,30325739.78984
2025-05-20 02:25:00,105232.7,105365.8,105177.8,105178.1,332.042,34954225.16663
2025-05-20 02:30:00,105178.1,105232.9,105018.0,105147.8,302.6539,31804490.85338
2025-05-20 02:35:00,105147.8,105245.2,105118.0,105235.4,285.7298,30052199.9888
2025-05-20 02:40:00,105235.4,105320.2,105155.9,105233.0,290.5188,30578446.11932
2025-05-20 02:45:00,105233.0,105405.2,105168.5,105351.2,234.9561,24739674.7652
2025-05-20 02:50:00,105351.2,105390.2,105270.6,105334.1,311.6547,32828538.03181
2025-05-20 02:55:00,105334.1,105366.8,105267.7,105339.4,253.1949,26666913.8464
2025-05-20 03:00:00,105339.4,105500.4,105294.6,105484.0,298.5959,31481896.4676
2025-05-20 03:05:00,105484.0,105490.1,105350.8,105391.8,395.7373,41723656.06163
2025-05-20 03:10:00,105391.8,105399.9,105166.5,105254.1,396.4384,41738169.33207
2025-05-20 03:15:00,105254.1,105323.8,105002.3,105015.2,375.6921,39525067.96641
2025-05-20 03:20:00,105015.2,105193.2,105006.6,105151.7,375.1056,39430123.38322
2025-05-20 03:25:00,105151.7,105278.5,105114.9,105114.9,408.3807,42951126.35567
2025-05-20 03:30:00,105114.9,105114.9,104681.5,104782.5,356.1778,37327884.20698
2025-05-20 03:35:00,104782.5,104974.9,104781.1,104936.2,420.9729,44158221.70209
2025-05-20 03:40:00,104936.2,104974.9,104871.5,104903.0,411.3396,43160617.20433
2025-05-20 03:45:00,104903.0,104973.6,104793.0,104825.6,409.3629,42939154.8903
2025-05-20 03:50:00,104825.6,104912.6,104662.5,104736.8,355.9803,37297850.85657
2025-05-20 03:55:00,104736.8,104741.4,104663.6,104741.4,403.6411,42262022.04184
2025-05-20 04:00:00,104741.4,104817.1,104588.0,104690.0,481.1622,50369058.9869
2025-05-20 04:05:00,104690.0,104868.5,104659.0,104793.3,240.5588,25202895.25325
2025-05-20 04:10:00,104793.3,104885.1,104761.1,104830.8,179.9263,18860757.50507
2025-05-20 04:15:00,104830.8,105007.0,104797.2,104999.9,232.908,24436529.28014
2025-05-20 04:20:00,104999.9,105024.9,104896.3,104914.2,171.228,17971258.5622
2025-05-20 04:25:00,104914.2,104947.4,104812.7,104862.7,202.7296,21261963.15381
2025-05-20 04:30:00,104862.7,105247.1,104862.7,105188.5,178.0835,18695944.49925
2025-05-20 04:35:00,105188.5,105386.9,105171.0,105368.3,216.0615,22742368.73595
2025-05-20 04:40:00,105368.3,105443.5,105357.7,105402.7,175.7837,18527660.53493
2025-05-20 04:45:00,105402.7,105470.9,105328.9,105431.5,239.2901,25218573.23254
2025-05-20 04:50:00,105431.5,105503.6,105431.5,105493.0,233.7096,24651681.76497
2025-05-20 04:55:00,105493.0,105494.6,105385.2,105476.6,224.3802,23660399.11894
2025-05-20 05:00:00,105476.6,105643.0,105435.3,105643.0,295.1884,31145921.43975
2025-05-20 05:05:00,105643.0,105753.4,105599.9,105599.9,385.8186,40771870.64615
2025-05-20 05:10:00,105599.9,105600.2,105334.6,105361.4,359.9853,37944780.62475
2025-05-20 05:15:00,105361.4,105543.7,105352.2,105504.2,331.7077,34969511.01355
2025-05-20 05:20:00,105504.2,105701.2,105421.8,105631.8,354.5559,37416746.18488
2025-05-20 05:25:00,105631.8,105716.8,105630.0,105673.6,377.4449,39887507.46148
2025-05-20 05:30:00,105673.6,105673.9,105466.2,105471.6,310.4692,32770584.56836
2025-05-20 05:35:00,105471.6,105504.7,105431.9,105432.2,383.6759,40462967.1355
2025-05-20 05:40:00,105432.2,105503.5,105305.4,105355.0,403.4637,42520816.88589
2025-05-20 05:45:00,105355.0,105420.2,105277.5,105403.8,554.99,58467732.474
2025-05-20 05:50:00,105403.8,105450.2,105319.6,105339.6,375.5944,39579409.78542
2025-05-20 05:55:00,105339.6,105432.3,105301.7,105432.0,345.9594,36451263.23904
2025-05-20 06:00:00,105432.0,105478.4,105260.9,105321.9,377.0535,39737841.26159
2025-05-20 06:05:00,105321.9,105388.8,105266.2,105277.5,271.599,28603794.18268
2025-05-20 06:10:00,105277.5,105409.0,105277.5,105388.2,179.3402,18897842.43874
2025-05-20 06:15:00,105388.2,105431.0,105316.7,105317.0,238.5281,25135020.94087
2025-05-20 06:20:00,105317.0,105317.0,105273.5,105273.8,211.9808,22318627.81302
2025-05-20 06:25:00,105273.8,105316.7,104982.0,104997.7,256.029,26927116.68558
2025-05-20 06:30:00,104997.7,105129.2,104997.7,105129.2,265.517,27900389.1184
2025-05-20 06:35:00,105129.2,105143.8,105077.0,105143.5,275.0896,28920156.78747
2025-05-20 06:40:00,105143.5,105211.4,105011.7,105211.4,241.6069,25397830.50327
2025-05-20 06:45:00,105211.4,105324.5,105211.1,105272.3,212.4978,22367780.67977
2025-05-20 06:50:00,105272.3,105339.2,105239.5,105290.2,262.4389,27633749.61321
2025-05-20 06:55:00,105290.2,105441.3,105283.7,105408.5,243.1578,25627019.88881
2025-05-20 07:00:00,105408.5,105445.2,105325.8,105325.9,216.6839,22840154.6869
2025-05-20 07:05:00,105325.9,105514.4,105325.9,105479.9,275.185,29012259.4036
2025-05-20 07:10:00,105479.9,105500.2,105380.0,105394.7,249.6359,26327640.89551
2025-05-20 07:15:00,105394.7,105394.7,105181.3,105217.1,262.6501,27650727.29349
2025-05-20 07:20:00,105217.1,105228.0,105144.6,105186.2,326.112,34306526.6246
2025-05-20 07:25:00,105186.2,105218.1,105150.1,105168.3,260.783,27429234.6965
2025-05-20 07:30:00,105168.3,105318.9,105168.0,105282.9,237.7005,25016566.23026
2025-05-20 07:35:00,105282.9,105312.6,105236.4,105252.2,334.687,35233020.5602
2025-05-20 07:40:00,105252.2,105365.0,105247.5,105356.4,251.18,26446947.98308
2025-05-20 07:45:00,105356.4,105606.0,105352.2,105581.6,202.1721,21330764.05113
2025-05-20 07:50:00,105581.6,105597.4,105532.8,105533.1,254.082,26818440.3774
2025-05-20 07:55:00,105533.1,105551.0,105486.3,105512.1,282.1409,29770371.63605
2025-05-20 08:00:00,105512.1,105631.5,105505.3,105622.2,294.1769,31061112.77488
2025-05-20 08:05:00,105622.2,105787.9,105621.9,105745.3,358.6153,37915649.13398
2025-05-20 08:10:00,105745.3,105750.2,105631.6,105633.3,426.8174,45106607.51142
2025-05-20 08:15:00,105633.3,105661.6,105529.6,105538.1,302.504,31943043.1083
2025-05-20 08:20:00,105538.1,105577.7,105500.1,105500.4,413.283,43615008.4479
2025-05-20 08:25:00,105500.4,105505.7,105421.9,105429.8,444.165,46840288.0127
2025-05-20 08:30:00,105429.8,105505.7,105413.1,105495.1,460.681,48584520.4001
2025-05-20 08:35:00,105495.1,105495.1,105409.7,105460.0,418.2009,44100430.87951
2025-05-20 08:40:00,105460.0,105590.2,105455.2,105568.9,419.9949,44320059.15498
2025-05-20 08:45:00,105568.9,105619.1,105548.7,105564.6,381.816,40311865.1103
2025-05-20 08:50:00,105564.6,105644.5,105554.6,105568.2,382.073,40348493.364
2025-05-20 08:55:00,105568.2,105583.6,105514.7,105531.8,330.063,34836527.1223
2025-05-20 09:00:00,105531.8,105663.6,105512.5,105659.9,314.7152,33233844.32148
2025-05-20 09:05:00,105659.9,105937.2,105638.8,105936.8,202.3551,21403332.36394
2025-05-20 09:10:00,105936.8,105964.5,105893.3,105949.6,200.6619,21258264.56317
2025-05-20 09:15:00,105949.6,106470.9,105949.6,106459.8,226.0807,24025961.30821
2025-05-20 09:20:00,106459.8,106541.4,105812.6,105826.0,194.1108,20594421.54734
2025-05-20 09:25:00,105826.0,106176.5,105588.5,105600.2,218.022,23074868.1346
2025-05-20 09:30:00,105600.2,105728.2,105537.0,105587.0,218.5969,23086698.36798
2025-05-20 09:35:00,105587.0,106127.5,105586.7,106049.1,209.8755,22211366.28705
2025-05-20 09:40:00,106049.1,106056.9,105763.2,105886.2,230.2362,24386473.40542
2025-05-20 09:45:00,105886.2,105950.2,105670.8,105700.0,230.4929,24391220.69661
2025-05-20 09:50:00,105700.0,105779.5,105633.1,105738.9,203.5478,21516893.50604
2025-05-20 09:55:00,105738.9,105820.2,105624.0,105675.1,207.3428,21916975.86146
2025-05-20 10:00:00,105675.1,106027.2,105650.0,106012.3,223.7488,23674357.65038
2025-05-20 10:05:00,106012.3,106077.5,105860.0,105905.4,220.7281,23385283.64723
2025-05-20 10:10:00,105905.4,105905.4,105724.8,105768.9,245.591,25981787.4919
2025-05-20 10:15:00,105768.9,105870.3,105682.1,105844.2,212.314,22454313.6265
2025-05-20 10:20:00,105844.2,106230.2,105813.8,106180.9,217.3439,23061370.89575
2025-05-20 10:25:00,106180.9,106182.9,106043.8,106051.2,233.878,24815819.0021
2025-05-20 10:30:00,106051.2,106437.5,106047.8,106355.0,251.3969,26703139.35259
2025-05-20 10:35:00,106355.0,106506.4,106313.6,106441.0,241.5966,25711538.84054
2025-05-20 10:40:00,106441.0,106580.2,106203.0,106307.7,262.2858,27895180.44322
2025-05-20 10:45:00,106307.7,106350.2,106172.0,106202.8,258.813,27495277.6656
2025-05-20 10:50:00,106202.8,106622.4,106198.1,106567.8,264.6893,28176442.53453
2025-05-20 10:55:00,106567.8,106758.7,106396.7,106407.8,307.9919,32823663.84557
2025-05-20 11:00:00,106407.8,106609.2,106391.8,106546.7,231.3637,24641042.7261
2025-05-20 11:05:00,106546.7,106755.2,106487.9,106627.7,226.8329,24185485.30878
2025-05-20 11:10:00,106627.7,106740.2,106560.7,106604.9,223.396,23828628.8431
2025-05-20 11:15:00,106604.9,106722.2,106564.2,106710.2,269.2814,28715934.30514
2025-05-20 11:20:00,106710.2,106800.2,106586.5,106753.8,271.061,28922888.057
2025-05-20 11:25:00,106753.8,106753.8,106393.6,106414.0,208.582,22230430.0494
2025-05-20 11:30:00,106414.0,106485.4,106302.2,106440.5,243.729,25928671.0568
2025-05-20 11:35:00,106440.5,106463.6,106203.2,106257.9,216.3669,23007335.68862
2025-05-20 11:40:00,106257.9,106371.4,106180.2,106180.3,264.1009,28066947.13952
2025-05-20 11:45:00,106180.3,106226.9,106036.2,106100.1,443.8887,47099630.57091
2025-05-20 11:50:00,106100.1,106202.0,106020.3,106029.2,224.521,23821258.0507
2025-05-20 11:55:00,106029.2,106060.2,105945.6,106059.9,271.1594,28749792.8178
2025-05-20 12:00:00,106059.9,106127.7,105921.0,106049.7,232.8187,24679008.72484
2025-05-20 12:05:00,106049.7,106136.2,105947.6,105973.6,243.6287,25832027.50785
2025-05-20 12:10:00,105973.6,105998.5,105875.3,105878.6,303.2852,32127155.55694
2025-05-20 12:15:00,105878.6,105904.2,105801.2,105896.2,282.5619,29912342.3001
2025-05-20 12:20:00,105896.2,106047.3,105895.9,106047.0,237.238,25143260.02272
2025-05-20 12:25:00,106047.0,106100.6,105980.0,106039.7,272.996,28953023.7419
2025-05-20 12:30:00,106039.7,106042.6,105641.6,105706.4,272.5832,28846201.75254
2025-05-20 12:35:00,105706.4,105758.6,105665.0,105751.8,266.9573,28218631.52806
2025-05-20 12:40:00,105751.8,105794.1,105665.1,105678.6,226.638,23961358.0404
2025-05-20 12:45:00,105678.6,105713.0,105480.1,105502.1,266.7394,28170932.92913
2025-05-20 12:50:00,105502.1,105674.6,105501.8,105640.2,321.8383,33988449.71706
2025-05-20 12:55:00,105640.2,105735.5,105640.2,105720.2,264.7173,27982726.00513
2025-05-20 13:00:00,105720.2,105770.3,105576.0,105576.3,280.0839,29595955.70506
2025-05-20 13:05:00,105576.3,105605.1,105529.3,105553.4,269.9022,28490265.05248
2025-05-20 13:10:00,105553.4,105576.9,105501.8,105564.5,211.396,22311689.1037
2025-05-20 13:15:00,105564.5,105628.9,105529.3,105575.5,215.074,22706702.1895
2025-05-20 13:20:00,105575.5,105665.1,105500.9,105578.3,222.7469,23522467.09607
2025-05-20 13:25:00,105578.3,105608.2,105514.7,105523.3,220.225,23245992.84285
2025-05-20 13:30:00,105523.3,105621.2,105501.8,105621.2,207.7547,21933115.9122
2025-05-20 13:35:00,105621.2,105713.5,105621.2,105703.4,243.978,25780446.7289
2025-05-20 13:40:00,105703.4,105739.0,105666.0,105666.3,224.1344,23692486.26943
2025-05-20 13:45:00,105666.3,105965.7,105666.0,105932.6,259.309,27443342.08999
2025-05-20 13:50:00,105932.6,106079.4,105917.6,106053.0,252.6319,26777996.98583
2025-05-20 13:55:00,106053.0,106211.0,106026.8,106181.4,265.9233,28226705.48411
2025-05-20 14:00:00,106181.4,106212.4,106054.4,106062.2,207.9252,22067071.14872
2025-05-20 14:05:00,106062.2,106280.3,106033.4,106280.3,439.3796,46642766.17374
2025-05-20 14:10:00,106280.3,106358.2,106235.8,106306.6,371.279,39465954.421
2025-05-20 14:15:00,106306.6,106358.3,106306.6,106330.0,346.2764,36823318.72862
2025-05-20 14:20:00,106330.0,106339.2,106237.5,106271.9,286.353,30429615.5923
2025-05-20 14:25:00,106271.9,106363.5,106271.6,106293.6,532.0859,56574090.11063
2025-05-20 14:30:00,106293.6,106312.9,106190.1,106190.4,358.5359,38089194.266
2025-05-20 14:35:00,106190.4,106201.8,106113.1,106170.5,464.312,49292147.998
2025-05-20 14:40:00,106170.5,106174.3,106044.4,106053.4,271.9708,28850204.53789
2025-05-20 14:45:00,106053.4,106145.2,106033.1,106145.2,501.9457,53247079.1905
2025-05-20 14:50:00,106145.2,106185.9,106121.9,106159.5,446.3537,47381782.34465
2025-05-20 14:55:00,106159.5,106160.0,106050.0,106065.8,379.4151,40265685.37177
2025-05-20 15:00:00,106065.8,106178.4,106065.5,106072.3,442.9977,47011125.63017
2025-05-20 15:05:00,106072.3,106072.3,105879.9,105897.1,367.4866,38929972.16241
2025-05-20 15:10:00,105897.1,105921.7,105786.0,105788.4,403.4383,42705586.49543
2025-05-20 15:15:00,105788.4,105788.4,105650.0,105652.8,345.1147,36484560.07636
2025-05-20 15:20:00,105652.8,105661.1,105501.0,105601.9,320.7419,33865327.76161
2025-05-20 15:25:00,105601.9,105602.2,105345.6,105440.3,411.6791,43392518.19029
2025-05-20 15:30:00,105440.3,105526.5,105389.9,105428.5,453.5843,47827572.40962
2025-05-20 15:35:00,105428.5,105500.3,105428.5,105491.8,357.5306,37705944.60876
2025-05-20 15:40:00,105491.8,105500.1,105440.0,105464.8,387.9917,40924329.69259
2025-05-20 15:45:00,105464.8,105612.8,105460.1,105575.4,383.2577,40451000.55113
2025-05-20 15:50:00,105575.4,105597.5,105504.5,105513.0,429.9639,45380943.6643
2025-05-20 15:55:00,105513.0,105523.2,105400.1,105411.7,408.999,43139746.6125
2025-05-20 16:00:00,105411.7,105466.8,105327.3,105352.8,429.731,45286438.49284
2025-05-20 16:05:00,105352.8,105580.9,105181.0,105533.2,318.9799,33635836.88799
2025-05-20 16:10:00,105533.2,105699.5,105533.2,105632.7,262.3391,27709524.9868
